NO    : OWNER      SIZE         NAME
581   : dadi       53           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pygments-2.19.1.dist-info/entry_points.txt
582   : dadi       8            /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/aiohttp-3.11.15.dist-info/top_level.txt
583   : dadi       588          /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/aiohttp-3.11.15.dist-info/licenses/LICENSE.txt
584   : dadi       47755        /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/numpy-2.2.4.dist-info/LICENSE.txt
585   : dadi       172          /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/numpy-2.2.4.dist-info/entry_points.txt
586   : dadi       1093         /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/urllib3-2.3.0.dist-info/licenses/LICENSE.txt
587   : dadi       1475         /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/click-8.1.8.dist-info/LICENSE.txt
588   : dadi       10           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/aiosignal-1.3.2.dist-info/top_level.txt
589   : dadi       58           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/markdown_it_py-3.0.0.dist-info/entry_points.txt
590   : dadi       5            /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/yarl-1.18.3.dist-info/top_level.txt
591   : dadi       19           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/top_level.txt
592   : dadi       65           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/entry_points.txt
593   : dadi       9            /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
594   : dadi       44           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
595   : dadi       9            /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
596   : dadi       1066         /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/LICENSE.txt
597   : dadi       19           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/top_level.txt
598   : dadi       11           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/frozenlist-1.5.0.dist-info/top_level.txt
599   : dadi       8            /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/certifi-2025.1.31.dist-info/top_level.txt
600   : dadi       57           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/typer-0.15.2.dist-info/entry_points.txt
601   : dadi       967          /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/numpy/_core/tests/data/umath-validation-set-README.txt
602   : dadi       1018         /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/numpy/_core/include/numpy/random/LICENSE.txt
603   : dadi       3405         /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/numpy/ma/API_CHANGES.txt
604   : dadi       50           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/together-1.5.4.dist-info/entry_points.txt
605   : dadi       1093         /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
606   : dadi       10388        /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
607   : dadi       4            /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
608   : dadi       125          /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
609   : dadi       12           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/shellingham-1.5.4.dist-info/top_level.txt
610   : dadi       110423       /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pyarrow-19.0.1.dist-info/LICENSE.txt
611   : dadi       3032         /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pyarrow-19.0.1.dist-info/NOTICE.txt
612   : dadi       18           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pyarrow-19.0.1.dist-info/top_level.txt
613   : dadi       10           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/propcache-0.3.1.dist-info/top_level.txt
614   : dadi       855          /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pyarrow/src/arrow/python/CMakeLists.txt
615   : dadi       837          /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pyarrow/src/arrow/python/vendored/CMakeLists.txt
616   : dadi       493          /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
617   : dadi       5            /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/tqdm-4.67.1.dist-info/top_level.txt
618   : dadi       39           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/tqdm-4.67.1.dist-info/entry_points.txt
619   : dadi       26444        /home/dadi/Desktop/Project/names_v3.txt
620   : dadi       1015         /home/dadi/Desktop/assignment/A2_22CS10020/Score.txt
621   : dadi       506          /home/dadi/Desktop/assignment/A1_22CS10020/A1_2UV0.txt
622   : dadi       660          /home/dadi/Desktop/assignment/A1_22CS10020/README.txt
623   : dadi       2048         /home/dadi/Desktop/Projects_Demo/flick/adjectives.txt
624   : dadi       4045         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/requirements.txt
625   : dadi       14           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/Flask_Migrate-4.1.0.dist-info/top_level.txt
626   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/jinja2-3.1.5.dist-info/LICENSE.txt
627   : dadi       58           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/jinja2-3.1.5.dist-info/entry_points.txt
628   : dadi       11           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/SQLAlchemy-2.0.38.dist-info/top_level.txt
629   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/flask-3.1.0.dist-info/LICENSE.txt
630   : dadi       40           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/flask-3.1.0.dist-info/entry_points.txt
631   : dadi       12           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/Flask_Login-0.6.3.dist-info/top_level.txt
632   : dadi       7            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/tzdata-2025.1.dist-info/top_level.txt
633   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/LICENSE.txt
634   : dadi       11           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/top_level.txt
635   : dadi       1093         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/urllib3-2.3.0.dist-info/licenses/LICENSE.txt
636   : dadi       5            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/Mako-1.3.9.dist-info/top_level.txt
637   : dadi       512          /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/Mako-1.3.9.dist-info/entry_points.txt
638   : dadi       1054         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/blinker-1.9.0.dist-info/LICENSE.txt
639   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/click-8.1.8.dist-info/LICENSE.txt
640   : dadi       1493         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/flask_mail-0.10.0.dist-info/LICENSE.txt
641   : dadi       19           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/top_level.txt
642   : dadi       65           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/entry_points.txt
643   : dadi       1060         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/Faker-36.1.1.dist-info/LICENSE.txt
644   : dadi       6            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/Faker-36.1.1.dist-info/top_level.txt
645   : dadi       110          /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/Faker-36.1.1.dist-info/entry_points.txt
646   : dadi       9            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
647   : dadi       6            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/pyotp-2.9.0.dist-info/top_level.txt
648   : dadi       8            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/certifi-2025.1.31.dist-info/top_level.txt
649   : dadi       8            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/alembic-1.14.1.dist-info/top_level.txt
650   : dadi       48           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/alembic-1.14.1.dist-info/entry_points.txt
651   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/itsdangerous-2.2.0.dist-info/LICENSE.txt
652   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/werkzeug-3.1.3.dist-info/LICENSE.txt
653   : dadi       8            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/mysqlclient-2.2.7.dist-info/top_level.txt
654   : dadi       1093         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
655   : dadi       10388        /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
656   : dadi       4            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
657   : dadi       125          /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
658   : dadi       9            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/greenlet-3.1.1.dist-info/top_level.txt
659   : dadi       493          /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/pip/_vendor/vendor.txt
660   : dadi       8239         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib/python3.12/site-packages/sqlalchemy/dialects/type_migration_guidelines.txt
661   : dadi       14           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/Flask_Migrate-4.1.0.dist-info/top_level.txt
662   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/jinja2-3.1.5.dist-info/LICENSE.txt
663   : dadi       58           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/jinja2-3.1.5.dist-info/entry_points.txt
664   : dadi       11           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/SQLAlchemy-2.0.38.dist-info/top_level.txt
665   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/flask-3.1.0.dist-info/LICENSE.txt
666   : dadi       40           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/flask-3.1.0.dist-info/entry_points.txt
667   : dadi       12           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/Flask_Login-0.6.3.dist-info/top_level.txt
668   : dadi       7            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/tzdata-2025.1.dist-info/top_level.txt
669   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/LICENSE.txt
670   : dadi       11           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/top_level.txt
671   : dadi       1093         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/urllib3-2.3.0.dist-info/licenses/LICENSE.txt
672   : dadi       5            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/Mako-1.3.9.dist-info/top_level.txt
673   : dadi       512          /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/Mako-1.3.9.dist-info/entry_points.txt
674   : dadi       1054         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/blinker-1.9.0.dist-info/LICENSE.txt
675   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/click-8.1.8.dist-info/LICENSE.txt
676   : dadi       1493         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/flask_mail-0.10.0.dist-info/LICENSE.txt
677   : dadi       19           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/top_level.txt
678   : dadi       65           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/entry_points.txt
679   : dadi       1060         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/Faker-36.1.1.dist-info/LICENSE.txt
680   : dadi       6            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/Faker-36.1.1.dist-info/top_level.txt
681   : dadi       110          /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/Faker-36.1.1.dist-info/entry_points.txt
682   : dadi       9            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
683   : dadi       6            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/pyotp-2.9.0.dist-info/top_level.txt
684   : dadi       8            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/certifi-2025.1.31.dist-info/top_level.txt
685   : dadi       8            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/alembic-1.14.1.dist-info/top_level.txt
686   : dadi       48           /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/alembic-1.14.1.dist-info/entry_points.txt
687   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/itsdangerous-2.2.0.dist-info/LICENSE.txt
688   : dadi       1475         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/werkzeug-3.1.3.dist-info/LICENSE.txt
689   : dadi       8            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/mysqlclient-2.2.7.dist-info/top_level.txt
690   : dadi       1093         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
691   : dadi       10388        /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
692   : dadi       4            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
693   : dadi       125          /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
694   : dadi       9            /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/greenlet-3.1.1.dist-info/top_level.txt
695   : dadi       493          /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
696   : dadi       8239         /home/dadi/Desktop/Projects_Demo/NGO_Management_system/env/lib64/python3.12/site-packages/sqlalchemy/dialects/type_migration_guidelines.txt
697   : dadi       18           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/matplotlib_inline-0.1.7.dist-info/top_level.txt
698   : dadi       63           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/matplotlib_inline-0.1.7.dist-info/entry_points.txt
699   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pexpect-4.9.0.dist-info/top_level.txt
700   : dadi       57           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/typer-0.13.1.dist-info/entry_points.txt
701   : dadi       1309         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/EasyProcess-1.1.dist-info/LICENSE.txt
702   : dadi       12           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/EasyProcess-1.1.dist-info/top_level.txt
703   : dadi       1475         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/flask-3.1.0.dist-info/LICENSE.txt
704   : dadi       40           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/flask-3.1.0.dist-info/entry_points.txt
705   : dadi       12           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/Flask_Login-0.6.3.dist-info/top_level.txt
706   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/certifi-2024.8.30.dist-info/top_level.txt
707   : dadi       7511         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/parso/python/grammar313.txt
708   : dadi       7511         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/parso/python/grammar311.txt
709   : dadi       7591         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/parso/python/grammar38.txt
710   : dadi       7511         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/parso/python/grammar312.txt
711   : dadi       6948         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/parso/python/grammar36.txt
712   : dadi       7499         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/parso/python/grammar39.txt
713   : dadi       6804         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/parso/python/grammar37.txt
714   : dadi       7511         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/parso/python/grammar310.txt
715   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/ipython-8.30.0.dist-info/top_level.txt
716   : dadi       244          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/ipython-8.30.0.dist-info/entry_points.txt
717   : dadi       15           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/prompt_toolkit-3.0.48.dist-info/top_level.txt
718   : dadi       4            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pillow-10.4.0.dist-info/top_level.txt
719   : dadi       1475         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/LICENSE.txt
720   : dadi       11           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/top_level.txt
721   : dadi       1475         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/jinja2-3.1.4.dist-info/LICENSE.txt
722   : dadi       58           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/jinja2-3.1.4.dist-info/entry_points.txt
723   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/multidict-6.1.0.dist-info/top_level.txt
724   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/alembic-1.14.0.dist-info/top_level.txt
725   : dadi       48           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/alembic-1.14.0.dist-info/entry_points.txt
726   : dadi       1054         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/blinker-1.9.0.dist-info/LICENSE.txt
727   : dadi       8            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/wcwidth-0.2.13.dist-info/top_level.txt
728   : dadi       1075         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/LICENSE.txt
729   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/propcache-0.2.1.dist-info/top_level.txt
730   : dadi       58           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/markdown_it_py-3.0.0.dist-info/entry_points.txt
731   : dadi       1493         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/flask_mail-0.10.0.dist-info/LICENSE.txt
732   : dadi       5            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/yarl-1.18.3.dist-info/top_level.txt
733   : dadi       9            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/python_dateutil-2.9.0.post0.dist-info/top_level.txt
734   : dadi       14           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/Flask_Migrate-4.0.7.dist-info/top_level.txt
735   : dadi       4            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/six-1.16.0.dist-info/top_level.txt
736   : dadi       19           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/charset_normalizer-3.4.0.dist-info/top_level.txt
737   : dadi       65           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/charset_normalizer-3.4.0.dist-info/entry_points.txt
738   : dadi       1060         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/Faker-33.1.0.dist-info/LICENSE.txt
739   : dadi       6            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/Faker-33.1.0.dist-info/top_level.txt
740   : dadi       110          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/Faker-33.1.0.dist-info/entry_points.txt
741   : dadi       9            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
742   : dadi       44           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
743   : dadi       9            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
744   : dadi       6            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pyotp-2.9.0.dist-info/top_level.txt
745   : dadi       11           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/frozenlist-1.5.0.dist-info/top_level.txt
746   : dadi       967          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/numpy/_core/tests/data/umath-validation-set-README.txt
747   : dadi       1018         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/numpy/_core/include/numpy/random/LICENSE.txt
748   : dadi       3405         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/numpy/ma/API_CHANGES.txt
749   : dadi       1066         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/eval_type_backport-0.2.0.dist-info/LICENSE.txt
750   : dadi       19           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/eval_type_backport-0.2.0.dist-info/top_level.txt
751   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/aiosignal-1.3.1.dist-info/top_level.txt
752   : dadi       5            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/Mako-1.3.6.dist-info/top_level.txt
753   : dadi       512          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/Mako-1.3.6.dist-info/entry_points.txt
754   : dadi       53           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pygments-2.18.0.dist-info/entry_points.txt
755   : dadi       1475         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/itsdangerous-2.2.0.dist-info/LICENSE.txt
756   : dadi       1475         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/werkzeug-3.1.3.dist-info/LICENSE.txt
757   : dadi       47755        /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/numpy-2.1.3.dist-info/LICENSE.txt
758   : dadi       172          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/numpy-2.1.3.dist-info/entry_points.txt
759   : dadi       110423       /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pyarrow-18.1.0.dist-info/LICENSE.txt
760   : dadi       3032         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pyarrow-18.1.0.dist-info/NOTICE.txt
761   : dadi       18           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pyarrow-18.1.0.dist-info/top_level.txt
762   : dadi       1088         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pytz-2024.2.dist-info/LICENSE.txt
763   : dadi       5            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pytz-2024.2.dist-info/top_level.txt
764   : dadi       11           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/SQLAlchemy-2.0.36.dist-info/top_level.txt
765   : dadi       1093         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/urllib3-2.2.3.dist-info/licenses/LICENSE.txt
766   : dadi       1093         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
767   : dadi       10388        /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
768   : dadi       4            /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
769   : dadi       125          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
770   : dadi       1309         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/decorator-5.1.1.dist-info/LICENSE.txt
771   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/decorator-5.1.1.dist-info/top_level.txt
772   : dadi       814          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/IPython/testing/plugin/test_exampleip.txt
773   : dadi       1043         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/IPython/testing/plugin/README.txt
774   : dadi       923          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/IPython/testing/plugin/test_combo.txt
775   : dadi       730          /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/IPython/testing/plugin/test_example.txt
776   : dadi       1066         /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/executing-2.1.0.dist-info/LICENSE.txt
777   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/executing-2.1.0.dist-info/top_level.txt
778   : dadi       12           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/shellingham-1.5.4.dist-info/top_level.txt
779   : dadi       10           /home/dadi/Desktop/Projects_Demo/venv/lib/python3.12/site-packages/asttokens-3.0.0.dist-info/top_level.txt
